case,act,time
4486,A,20200422T0905
4486,N,20200422T0906
4486,L,20200422T0907
4486,O,20200422T0908
4486,G,20200422T0909
4486,D,20200422T0910
4486,A,20200422T0911
4486,P,20200422T0912
4486,J,20200422T0913
4486,H,20200422T0914
4486,A,20200422T0915
4486,E,20200422T0916
4486,P,20200422T0917
4486,G,20200422T0918
4486,K,20200422T0919
4486,B,20200422T0920
4486,K,20200422T0921
4486,E,20200422T0922
4486,K,20200422T0923
4486,B,20200422T0924
4487,M,20200422T0900
4487,M,20200422T0901
4487,M,20200422T0902
4487,A,20200422T0903
4487,B,20200422T0904
4487,A,20200422T0905
4487,N,20200422T0906
4487,L,20200422T0907
4487,O,20200422T0908
4487,G,20200422T0909
4487,D,20200422T0910
4487,A,20200422T0911
4487,P,20200422T0912
4487,J,20200422T0913
4487,H,20200422T0914
4487,A,20200422T0915
4487,E,20200422T0916
4487,P,20200422T0917
4487,G,20200422T0918
4487,K,20200422T0919
4487,B,20200422T0920
4487,K,20200422T0921
4487,E,20200422T0922
4487,K,20200422T0923
4487,B,20200422T0924
4488,M,20200422T0900
4488,M,20200422T0901
4488,M,20200422T0902
4488,A,20200422T0903
4488,B,20200422T0904
4488,A,20200422T0905
4488,N,20200422T0906
4488,L,20200422T0907
4488,O,20200422T0908
4488,G,20200422T0909
4488,D,20200422T0910
4488,A,20200422T0911
4488,P,20200422T0912
4488,J,20200422T0913
4488,H,20200422T0914
4488,A,20200422T0915
4488,E,20200422T0916
4488,P,20200422T0917
4488,G,20200422T0918
4488,K,20200422T0919
4488,B,20200422T0920
4488,K,20200422T0921
4488,E,20200422T0922
4488,K,20200422T0923
4488,B,20200422T0924
4489,M,20200422T0900
4489,M,20200422T0901
4489,M,20200422T0902
4489,A,20200422T0903
4489,B,20200422T0904
4489,A,20200422T0905
4489,N,20200422T0906
4489,L,20200422T0907
4489,O,20200422T0908
4489,G,20200422T0909
4489,D,20200422T0910
4489,A,20200422T0911
4489,P,20200422T0912
4489,J,20200422T0913
4489,H,20200422T0914
4489,A,20200422T0915
4489,E,20200422T0916
4489,P,20200422T0917
4489,G,20200422T0918
4489,K,20200422T0919
4489,B,20200422T0920
4489,K,20200422T0921
4489,E,20200422T0922
4489,K,20200422T0923
4489,B,20200422T0924
4490,M,20200422T0900
4490,M,20200422T0901
4490,M,20200422T0902
4490,A,20200422T0903
4490,B,20200422T0904
4490,A,20200422T0905
4490,N,20200422T0906
4490,L,20200422T0907
4490,O,20200422T0908
4490,G,20200422T0909
4490,D,20200422T0910
4490,A,20200422T0911
4490,P,20200422T0912
4490,J,20200422T0913
4490,H,20200422T0914
4490,A,20200422T0915
4490,E,20200422T0916
4490,P,20200422T0917
4490,G,20200422T0918
4490,K,20200422T0919
4490,B,20200422T0920
4490,K,20200422T0921
4490,E,20200422T0922
4490,K,20200422T0923
4490,B,20200422T0924
4491,M,20200422T0900
4491,M,20200422T0901
4491,M,20200422T0902
4491,A,20200422T0903
4491,B,20200422T0904
4491,A,20200422T0905
4491,N,20200422T0906
4491,L,20200422T0907
4491,O,20200422T0908
4491,G,20200422T0909
4491,D,20200422T0910
4491,A,20200422T0911
4491,P,20200422T0912
4491,J,20200422T0913
4491,H,20200422T0914
4491,A,20200422T0915
4491,E,20200422T0916
4491,P,20200422T0917
4491,G,20200422T0918
4491,K,20200422T0919
4491,B,20200422T0920
4491,K,20200422T0921
4491,E,20200422T0922
4491,K,20200422T0923
4491,B,20200422T0924
4492,M,20200422T0900
4492,M,20200422T0901
4492,M,20200422T0902
4492,A,20200422T0903
4492,B,20200422T0904
4492,A,20200422T0905
4492,N,20200422T0906
4492,L,20200422T0907
4492,O,20200422T0908
4492,G,20200422T0909
4492,D,20200422T0910
4492,A,20200422T0911
4492,P,20200422T0912
4492,J,20200422T0913
4492,H,20200422T0914
4492,A,20200422T0915
4492,E,20200422T0916
4492,P,20200422T0917
4492,G,20200422T0918
4492,K,20200422T0919
4492,B,20200422T0920
4492,K,20200422T0921
4492,E,20200422T0922
4492,K,20200422T0923
4492,B,20200422T0924
4493,M,20200422T0900
4493,M,20200422T0901
4493,M,20200422T0902
4493,A,20200422T0903
4493,B,20200422T0904
4493,A,20200422T0905
4493,N,20200422T0906
4493,L,20200422T0907
4493,O,20200422T0908
4493,G,20200422T0909
4493,D,20200422T0910
4493,A,20200422T0911
4493,P,20200422T0912
4493,J,20200422T0913
4493,H,20200422T0914
4493,A,20200422T0915
4493,E,20200422T0916
4493,P,20200422T0917
4493,G,20200422T0918
4493,K,20200422T0919
4493,B,20200422T0920
4493,K,20200422T0921
4493,E,20200422T0922
4493,K,20200422T0923
4493,B,20200422T0924
4494,M,20200422T0900
4494,M,20200422T0901
4494,M,20200422T0902
4494,A,20200422T0903
4494,B,20200422T0904
4494,A,20200422T0905
4494,N,20200422T0906
4494,L,20200422T0907
4494,O,20200422T0908
4494,G,20200422T0909
4494,D,20200422T0910
4494,A,20200422T0911
4494,P,20200422T0912
4494,J,20200422T0913
4494,H,20200422T0914
4494,A,20200422T0915
4494,E,20200422T0916
4494,P,20200422T0917
4494,G,20200422T0918
4494,K,20200422T0919
4494,B,20200422T0920
4494,K,20200422T0921
4494,E,20200422T0922
4494,K,20200422T0923
4494,B,20200422T0924
4495,M,20200422T0900
4495,M,20200422T0901
4495,M,20200422T0902
4495,A,20200422T0903
4495,B,20200422T0904
4495,A,20200422T0905
4495,N,20200422T0906
4495,L,20200422T0907
4495,O,20200422T0908
4495,G,20200422T0909
4495,D,20200422T0910
4495,A,20200422T0911
4495,P,20200422T0912
4495,J,20200422T0913
4495,H,20200422T0914
4495,A,20200422T0915
4495,E,20200422T0916
4495,P,20200422T0917
4495,G,20200422T0918
4495,K,20200422T0919
4495,B,20200422T0920
4495,K,20200422T0921
4495,E,20200422T0922
4495,K,20200422T0923
4495,B,20200422T0924
4496,M,20200422T0900
4496,M,20200422T0901
4496,M,20200422T0902
4496,A,20200422T0903
4496,B,20200422T0904
4496,A,20200422T0905
4496,N,20200422T0906
4496,L,20200422T0907
4496,O,20200422T0908
4496,G,20200422T0909
4496,D,20200422T0910
4496,A,20200422T0911
4496,P,20200422T0912
4496,J,20200422T0913
4496,H,20200422T0914
4496,A,20200422T0915
4496,E,20200422T0916
4496,P,20200422T0917
4496,G,20200422T0918
4496,K,20200422T0919
4496,B,20200422T0920
4496,K,20200422T0921
4496,E,20200422T0922
4496,K,20200422T0923
4496,B,20200422T0924
4497,M,20200422T0900
4497,M,20200422T0901
4497,M,20200422T0902
4497,A,20200422T0903
4497,B,20200422T0904
4497,A,20200422T0905
4497,N,20200422T0906
4497,L,20200422T0907
4497,O,20200422T0908
4497,G,20200422T0909
4497,D,20200422T0910
4497,A,20200422T0911
4497,P,20200422T0912
4497,J,20200422T0913
4497,H,20200422T0914
4497,A,20200422T0915
4497,E,20200422T0916
4497,P,20200422T0917
4497,G,20200422T0918
4497,K,20200422T0919
4497,B,20200422T0920
4497,K,20200422T0921
4497,E,20200422T0922
4497,K,20200422T0923
4497,B,20200422T0924
4498,M,20200422T0900
4498,M,20200422T0901
4498,M,20200422T0902
4498,A,20200422T0903
4498,B,20200422T0904
4498,A,20200422T0905
4498,N,20200422T0906
4498,L,20200422T0907
4498,O,20200422T0908
4498,G,20200422T0909
4498,D,20200422T0910
4498,A,20200422T0911
4498,P,20200422T0912
4498,J,20200422T0913
4498,H,20200422T0914
4498,A,20200422T0915
4498,E,20200422T0916
4498,P,20200422T0917
4498,G,20200422T0918
4498,K,20200422T0919
4498,B,20200422T0920
4498,K,20200422T0921
4498,E,20200422T0922
4498,K,20200422T0923
4498,B,20200422T0924
4499,M,20200422T0900
4499,M,20200422T0901
4499,M,20200422T0902
4499,A,20200422T0903
4499,B,20200422T0904
4499,A,20200422T0905
4499,N,20200422T0906
4499,L,20200422T0907
4499,O,20200422T0908
4499,G,20200422T0909
4499,D,20200422T0910
4499,A,20200422T0911
4499,P,20200422T0912
4499,J,20200422T0913
4499,H,20200422T0914
4499,A,20200422T0915
4499,E,20200422T0916
4499,P,20200422T0917
4499,G,20200422T0918
4499,K,20200422T0919
4499,B,20200422T0920
4499,K,20200422T0921
4499,E,20200422T0922
4499,K,20200422T0923
4499,B,20200422T0924
4500,M,20200422T0900
4500,M,20200422T0901
4500,M,20200422T0902
4500,A,20200422T0903
4500,B,20200422T0904
4500,A,20200422T0905
4500,N,20200422T0906
4500,L,20200422T0907
4500,O,20200422T0908
4500,G,20200422T0909
4500,D,20200422T0910
4500,A,20200422T0911
4500,P,20200422T0912
4500,J,20200422T0913
4500,H,20200422T0914
4500,A,20200422T0915
4500,E,20200422T0916
4500,P,20200422T0917
4500,G,20200422T0918
4500,K,20200422T0919
4500,B,20200422T0920
4500,K,20200422T0921
4500,E,20200422T0922
4500,K,20200422T0923
4500,B,20200422T0924
4501,M,20200422T0900
4501,M,20200422T0901
4501,M,20200422T0902
4501,A,20200422T0903
4501,B,20200422T0904
4501,A,20200422T0905
4501,N,20200422T0906
4501,L,20200422T0907
4501,O,20200422T0908
4501,G,20200422T0909
4501,D,20200422T0910
4501,A,20200422T0911
4501,P,20200422T0912
4501,J,20200422T0913
4501,H,20200422T0914
4501,A,20200422T0915
4501,E,20200422T0916
4501,P,20200422T0917
4501,G,20200422T0918
4501,K,20200422T0919
4501,B,20200422T0920
4501,K,20200422T0921
4501,E,20200422T0922
4501,K,20200422T0923
4501,B,20200422T0924
4502,M,20200422T0900
4502,M,20200422T0901
4502,M,20200422T0902
4502,A,20200422T0903
4502,B,20200422T0904
4502,A,20200422T0905
4502,N,20200422T0906
4502,L,20200422T0907
4502,O,20200422T0908
4502,G,20200422T0909
4502,D,20200422T0910
4502,A,20200422T0911
4502,P,20200422T0912
4502,J,20200422T0913
4502,H,20200422T0914
4502,A,20200422T0915
4502,E,20200422T0916
4502,P,20200422T0917
4502,G,20200422T0918
4502,K,20200422T0919
4502,B,20200422T0920
4502,K,20200422T0921
4502,E,20200422T0922
4502,K,20200422T0923
4502,B,20200422T0924
4503,M,20200422T0900
4503,M,20200422T0901
4503,M,20200422T0902
4503,A,20200422T0903
4503,B,20200422T0904
4503,A,20200422T0905
4503,N,20200422T0906
4503,L,20200422T0907
4503,O,20200422T0908
4503,G,20200422T0909
4503,D,20200422T0910
4503,A,20200422T0911
4503,P,20200422T0912
4503,J,20200422T0913
4503,H,20200422T0914
4503,A,20200422T0915
4503,E,20200422T0916
4503,P,20200422T0917
4503,G,20200422T0918
4503,K,20200422T0919
4503,B,20200422T0920
4503,K,20200422T0921
4503,E,20200422T0922
4503,K,20200422T0923
4503,B,20200422T0924
4504,M,20200422T0900
4504,M,20200422T0901
4504,M,20200422T0902
4504,A,20200422T0903
4504,B,20200422T0904
4504,A,20200422T0905
4504,N,20200422T0906
4504,L,20200422T0907
4504,O,20200422T0908
4504,G,20200422T0909
4504,D,20200422T0910
4504,A,20200422T0911
4504,P,20200422T0912
4504,J,20200422T0913
4504,H,20200422T0914
4504,A,20200422T0915
4504,E,20200422T0916
4504,P,20200422T0917
4504,G,20200422T0918
4504,K,20200422T0919
4504,B,20200422T0920
4504,K,20200422T0921
4504,E,20200422T0922
4504,K,20200422T0923
4504,B,20200422T0924
4505,M,20200422T0900
4505,M,20200422T0901
4505,M,20200422T0902
4505,A,20200422T0903
4505,B,20200422T0904
4505,A,20200422T0905
4505,N,20200422T0906
4505,L,20200422T0907
4505,O,20200422T0908
4505,G,20200422T0909
4505,D,20200422T0910
4505,A,20200422T0911
4505,P,20200422T0912
4505,J,20200422T0913
4505,H,20200422T0914
4505,A,20200422T0915
4505,E,20200422T0916
4505,P,20200422T0917
4505,G,20200422T0918
4505,K,20200422T0919
4505,B,20200422T0920
4505,K,20200422T0921
4505,E,20200422T0922
4505,K,20200422T0923
4505,B,20200422T0924
4506,M,20200422T0900
4506,M,20200422T0901
4506,M,20200422T0902
4506,A,20200422T0903
4506,B,20200422T0904
4506,A,20200422T0905
4506,N,20200422T0906
4506,L,20200422T0907
4506,O,20200422T0908
4506,G,20200422T0909
4506,D,20200422T0910
4506,A,20200422T0911
4506,P,20200422T0912
4506,J,20200422T0913
4506,H,20200422T0914
4506,A,20200422T0915
4506,E,20200422T0916
4506,P,20200422T0917
4506,G,20200422T0918
4506,K,20200422T0919
4506,B,20200422T0920
4506,K,20200422T0921
4506,E,20200422T0922
4506,K,20200422T0923
4506,B,20200422T0924
4507,M,20200422T0900
4507,M,20200422T0901
4507,M,20200422T0902
4507,A,20200422T0903
4507,B,20200422T0904
4507,A,20200422T0905
4507,N,20200422T0906
4507,L,20200422T0907
4507,O,20200422T0908
4507,G,20200422T0909
4507,D,20200422T0910
4507,A,20200422T0911
4507,P,20200422T0912
4507,J,20200422T0913
4507,H,20200422T0914
4507,A,20200422T0915
4507,E,20200422T0916
4507,P,20200422T0917
4507,G,20200422T0918
4507,K,20200422T0919
4507,B,20200422T0920
4507,K,20200422T0921
4507,E,20200422T0922
4507,K,20200422T0923
4507,B,20200422T0924
4508,M,20200422T0900
4508,M,20200422T0901
4508,M,20200422T0902
4508,A,20200422T0903
4508,B,20200422T0904
4508,A,20200422T0905
4508,N,20200422T0906
4508,L,20200422T0907
4508,O,20200422T0908
4508,G,20200422T0909
4508,D,20200422T0910
4508,A,20200422T0911
4508,P,20200422T0912
4508,J,20200422T0913
4508,H,20200422T0914
4508,A,20200422T0915
4508,E,20200422T0916
4508,P,20200422T0917
4508,G,20200422T0918
4508,K,20200422T0919
4508,B,20200422T0920
4508,K,20200422T0921
4508,E,20200422T0922
4508,K,20200422T0923
4508,B,20200422T0924
4509,M,20200422T0900
4509,M,20200422T0901
4509,M,20200422T0902
4509,A,20200422T0903
4509,B,20200422T0904
4509,A,20200422T0905
4509,N,20200422T0906
4509,L,20200422T0907
4509,O,20200422T0908
4509,G,20200422T0909
4509,D,20200422T0910
4509,A,20200422T0911
4509,P,20200422T0912
4509,J,20200422T0913
4509,H,20200422T0914
4509,A,20200422T0915
4509,E,20200422T0916
4509,P,20200422T0917
4509,G,20200422T0918
4509,K,20200422T0919
4509,B,20200422T0920
4509,K,20200422T0921
4509,E,20200422T0922
4509,K,20200422T0923
4509,B,20200422T0924
4510,M,20200422T0900
4510,M,20200422T0901
4510,M,20200422T0902
4510,A,20200422T0903
4510,B,20200422T0904
4510,A,20200422T0905
4510,N,20200422T0906
4510,L,20200422T0907
4510,O,20200422T0908
4510,G,20200422T0909
4510,D,20200422T0910
4510,A,20200422T0911
4510,P,20200422T0912
4510,J,20200422T0913
4510,H,20200422T0914
4510,A,20200422T0915
4510,E,20200422T0916
4510,P,20200422T0917
4510,G,20200422T0918
4510,K,20200422T0919
4510,B,20200422T0920
4510,K,20200422T0921
4510,E,20200422T0922
4510,K,20200422T0923
4510,B,20200422T0924
4511,M,20200422T0900
4511,M,20200422T0901
4511,M,20200422T0902
4511,A,20200422T0903
4511,B,20200422T0904
4511,A,20200422T0905
4511,N,20200422T0906
4511,L,20200422T0907
4511,O,20200422T0908
4511,G,20200422T0909
4511,D,20200422T0910
4511,A,20200422T0911
4511,P,20200422T0912
4511,J,20200422T0913
4511,H,20200422T0914
4511,A,20200422T0915
4511,E,20200422T0916
4511,P,20200422T0917
4511,G,20200422T0918
4511,K,20200422T0919
4511,B,20200422T0920
4511,K,20200422T0921
4511,E,20200422T0922
4511,K,20200422T0923
4511,B,20200422T0924
4512,M,20200422T0900
4512,M,20200422T0901
4512,M,20200422T0902
4512,A,20200422T0903
4512,B,20200422T0904
4512,A,20200422T0905
4512,N,20200422T0906
4512,L,20200422T0907
4512,O,20200422T0908
4512,G,20200422T0909
4512,D,20200422T0910
4512,A,20200422T0911
4512,P,20200422T0912
4512,J,20200422T0913
4512,H,20200422T0914
4512,A,20200422T0915
4512,E,20200422T0916
4512,P,20200422T0917
4512,G,20200422T0918
4512,K,20200422T0919
4512,B,20200422T0920
4512,K,20200422T0921
4512,E,20200422T0922
4512,K,20200422T0923
4512,B,20200422T0924
4513,M,20200422T0900
4513,M,20200422T0901
4513,M,20200422T0902
4513,A,20200422T0903
4513,B,20200422T0904
4513,A,20200422T0905
4513,N,20200422T0906
4513,L,20200422T0907
4513,O,20200422T0908
4513,G,20200422T0909
4513,D,20200422T0910
4513,A,20200422T0911
4513,P,20200422T0912
4513,J,20200422T0913
4513,H,20200422T0914
4513,A,20200422T0915
4513,E,20200422T0916
4513,P,20200422T0917
4513,G,20200422T0918
4513,K,20200422T0919
4513,B,20200422T0920
4513,K,20200422T0921
4513,E,20200422T0922
4513,K,20200422T0923
4513,B,20200422T0924
4514,M,20200422T0900
4514,M,20200422T0901
4514,M,20200422T0902
4514,A,20200422T0903
4514,B,20200422T0904
4514,A,20200422T0905
4514,N,20200422T0906
4514,L,20200422T0907
4514,O,20200422T0908
4514,G,20200422T0909
4514,D,20200422T0910
4514,A,20200422T0911
4514,P,20200422T0912
4514,J,20200422T0913
4514,H,20200422T0914
4514,A,20200422T0915
4514,E,20200422T0916
4514,P,20200422T0917
4514,G,20200422T0918
4514,K,20200422T0919
4514,B,20200422T0920
4514,K,20200422T0921
4514,E,20200422T0922
4514,K,20200422T0923
4514,B,20200422T0924
4515,M,20200422T0900
4515,M,20200422T0901
4515,M,20200422T0902
4515,A,20200422T0903
4515,B,20200422T0904
4515,A,20200422T0905
4515,N,20200422T0906
4515,L,20200422T0907
4515,O,20200422T0908
4515,G,20200422T0909
4515,D,20200422T0910
4515,A,20200422T0911
4515,P,20200422T0912
4515,J,20200422T0913
4515,H,20200422T0914
4515,A,20200422T0915
4515,E,20200422T0916
4515,P,20200422T0917
4515,G,20200422T0918
4515,K,20200422T0919
4515,B,20200422T0920
4515,K,20200422T0921
4515,E,20200422T0922
4515,K,20200422T0923
4515,B,20200422T0924
4516,M,20200422T0900
4516,M,20200422T0901
4516,M,20200422T0902
4516,A,20200422T0903
4516,B,20200422T0904
4516,A,20200422T0905
4516,N,20200422T0906
4516,L,20200422T0907
4516,O,20200422T0908
4516,G,20200422T0909
4516,D,20200422T0910
4516,A,20200422T0911
4516,P,20200422T0912
4516,J,20200422T0913
4516,H,20200422T0914
4516,A,20200422T0915
4516,E,20200422T0916
4516,P,20200422T0917
4516,G,20200422T0918
4516,K,20200422T0919
4516,B,20200422T0920
4516,K,20200422T0921
4516,E,20200422T0922
4516,K,20200422T0923
4516,B,20200422T0924
4517,M,20200422T0900
4517,M,20200422T0901
4517,M,20200422T0902
4517,A,20200422T0903
4517,B,20200422T0904
4517,A,20200422T0905
4517,N,20200422T0906
4517,L,20200422T0907
4517,O,20200422T0908
4517,G,20200422T0909
4517,D,20200422T0910
4517,A,20200422T0911
4517,P,20200422T0912
4517,J,20200422T0913
4517,H,20200422T0914
4517,A,20200422T0915
4517,E,20200422T0916
4517,P,20200422T0917
4517,G,20200422T0918
4517,K,20200422T0919
4517,B,20200422T0920
4517,K,20200422T0921
4517,E,20200422T0922
4517,K,20200422T0923
4517,B,20200422T0924
4518,M,20200422T0900
4518,M,20200422T0901
4518,M,20200422T0902
4518,A,20200422T0903
4518,B,20200422T0904
4518,A,20200422T0905
4518,N,20200422T0906
4518,L,20200422T0907
4518,O,20200422T0908
4518,G,20200422T0909
4518,D,20200422T0910
4518,A,20200422T0911
4518,P,20200422T0912
4518,J,20200422T0913
4518,H,20200422T0914
4518,A,20200422T0915
4518,E,20200422T0916
4518,P,20200422T0917
4518,G,20200422T0918
4518,K,20200422T0919
4518,B,20200422T0920
4518,K,20200422T0921
4518,E,20200422T0922
4518,K,20200422T0923
4518,B,20200422T0924
4519,M,20200422T0900
4519,M,20200422T0901
4519,M,20200422T0902
4519,A,20200422T0903
4519,B,20200422T0904
4519,A,20200422T0905
4519,N,20200422T0906
4519,L,20200422T0907
4519,O,20200422T0908
4519,G,20200422T0909
4519,D,20200422T0910
4519,A,20200422T0911
4519,P,20200422T0912
4519,J,20200422T0913
4519,H,20200422T0914
4519,A,20200422T0915
4519,E,20200422T0916
4519,P,20200422T0917
4519,G,20200422T0918
4519,K,20200422T0919
4519,B,20200422T0920
4519,K,20200422T0921
4519,E,20200422T0922
4519,K,20200422T0923
4519,B,20200422T0924
4520,M,20200422T0900
4520,M,20200422T0901
4520,M,20200422T0902
4520,A,20200422T0903
4520,B,20200422T0904
4520,A,20200422T0905
4520,N,20200422T0906
4520,L,20200422T0907
4520,O,20200422T0908
4520,G,20200422T0909
4520,D,20200422T0910
4520,A,20200422T0911
4520,P,20200422T0912
4520,J,20200422T0913
4520,H,20200422T0914
4520,A,20200422T0915
4520,E,20200422T0916
4520,P,20200422T0917
4520,G,20200422T0918
4520,K,20200422T0919
4520,B,20200422T0920
4520,K,20200422T0921
4520,E,20200422T0922
4520,K,20200422T0923
4520,B,20200422T0924
4521,M,20200422T0900
4521,M,20200422T0901
4521,M,20200422T0902
4521,A,20200422T0903
4521,B,20200422T0904
4521,A,20200422T0905
4521,N,20200422T0906
4521,L,20200422T0907
4521,O,20200422T0908
4521,G,20200422T0909
4521,D,20200422T0910
4521,A,20200422T0911
4521,P,20200422T0912
4521,J,20200422T0913
4521,H,20200422T0914
4521,A,20200422T0915
4521,E,20200422T0916
4521,P,20200422T0917
4521,G,20200422T0918
4521,K,20200422T0919
4521,B,20200422T0920
4521,K,20200422T0921
4521,E,20200422T0922
4521,K,20200422T0923
4521,B,20200422T0924
4522,M,20200422T0900
4522,M,20200422T0901
4522,M,20200422T0902
4522,A,20200422T0903
4522,B,20200422T0904
4522,A,20200422T0905
4522,N,20200422T0906
4522,L,20200422T0907
4522,O,20200422T0908
4522,G,20200422T0909
4522,D,20200422T0910
4522,A,20200422T0911
4522,P,20200422T0912
4522,J,20200422T0913
4522,H,20200422T0914
4522,A,20200422T0915
4522,E,20200422T0916
4522,P,20200422T0917
4522,G,20200422T0918
4522,K,20200422T0919
4522,B,20200422T0920
4522,K,20200422T0921
4522,E,20200422T0922
4522,K,20200422T0923
4522,B,20200422T0924
4523,M,20200422T0900
4523,M,20200422T0901
4523,M,20200422T0902
4523,A,20200422T0903
4523,B,20200422T0904
4523,A,20200422T0905
4523,N,20200422T0906
4523,L,20200422T0907
4523,O,20200422T0908
4523,G,20200422T0909
4523,D,20200422T0910
4523,A,20200422T0911
4523,P,20200422T0912
4523,J,20200422T0913
4523,H,20200422T0914
4523,A,20200422T0915
4523,E,20200422T0916
4523,P,20200422T0917
4523,G,20200422T0918
4523,K,20200422T0919
4523,B,20200422T0920
4523,K,20200422T0921
4523,E,20200422T0922
4523,K,20200422T0923
4523,B,20200422T0924
4524,M,20200422T0900
4524,M,20200422T0901
4524,M,20200422T0902
4524,A,20200422T0903
4524,B,20200422T0904
4524,A,20200422T0905
4524,N,20200422T0906
4524,L,20200422T0907
4524,O,20200422T0908
4524,G,20200422T0909
4524,D,20200422T0910
4524,A,20200422T0911
4524,P,20200422T0912
4524,J,20200422T0913
4524,H,20200422T0914
4524,A,20200422T0915
4524,E,20200422T0916
4524,P,20200422T0917
4524,G,20200422T0918
4524,K,20200422T0919
4524,B,20200422T0920
4524,K,20200422T0921
4524,E,20200422T0922
4524,K,20200422T0923
4524,B,20200422T0924
4525,M,20200422T0900
4525,M,20200422T0901
4525,M,20200422T0902
4525,A,20200422T0903
4525,B,20200422T0904
4525,A,20200422T0905
4525,N,20200422T0906
